;------------------------------------------------------------
;6_ルナ
;------------------------------------------------------------
;服
別立ち_服_通常_6,6_別立_Dairi改.webp,0,0,180,180
別立ち_服_笑顔_6,6_別立_Dairi改.webp,180,0,180,180
別立ち_服_怒り_6,6_別立_Dairi改.webp,360,0,180,180
別立ち_服_睡眠_6,6_別立_睡眠_Dairi改.png,0,180,180,180
;裸
別立ち_裸_通常_6,6_別立_Dairi改.webp,0,180,180,180
別立ち_裸_笑顔_6,6_別立_Dairi改.webp,180,180,180,180
別立ち_裸_怒り_6,6_別立_Dairi改.webp,360,180,180,180

;服
別顔_服_通常_6,6_別顔_Dairi改.webp,0,0,180,180
別顔_服_笑顔_6,6_別顔_Dairi改.webp,180,0,180,180
別顔_服_怒り_6,6_別顔_Dairi改.webp,360,0,180,18
別顔_服_睡眠_6,6_別顔_Dairi改.webp,720,0,180,180
別顔_服_発情_6,6_別顔_Dairi改.webp,900,0,180,180
;裸
別顔_裸_通常_6,6_別顔_Dairi改.webp,0,180,180,180
別顔_裸_笑顔_6,6_別顔_Dairi改.webp,180,180,180,180
別顔_裸_怒り_6,6_別顔_Dairi改.webp,360,180,180,180
別顔_裸_オナニー_6,6_別顔_Dairi改.webp,720,180,180,180
別顔_裸_発情_6,6_別顔_Dairi改.webp,900,180,180,180
別顔_裸_愛撫_6,6_別顔_Dairi改.webp,0,540,180,180
別顔_裸_性交_6,6_別顔_Dairi改.webp,180,540,180,180

;下着
別立ち_服_下着_通常_6,6_別立_下着_Dairi改.png,0,0,180,180
別立ち_服_下着_笑顔_6,6_別立_下着_Dairi改.png,180,0,180,180
別立ち_服_下着_怒り_6,6_別立_下着_Dairi改.png,360,0,180,180
別顔_服_下着_通常_6,6_別顔_下着_Dairi改.png,0,0,180,180
別顔_服_下着_笑顔_6,6_別顔_下着_Dairi改.png,180,0,180,180
別顔_服_下着_怒り_6,6_別顔_下着_Dairi改.png,360,0,180,180
別顔_服_下着_発情_6,6_別顔_下着_Dairi改.png,900,0,180,180
別顔_服_下着_愛撫_6,6_別顔_下着_Dairi改.png,0,180,180,180
別顔_服_下着_性交_6,6_別顔_下着_Dairi改.png,180,180,180,180

;夏服
別立ち_夏服_通常_6,6_別立_Dairi改.webp,0,360,180,180
別立ち_夏服_笑顔_6,6_別立_Dairi改.webp,180,360,180,180
別立ち_夏服_怒り_6,6_別立_Dairi改.webp,360,360,180,180
別顔_服_夏服_通常_6,6_別顔_Dairi改.webp,0,360,180,180
別顔_服_夏服_笑顔_6,6_別顔_Dairi改.webp,180,360,180,180
別顔_服_夏服_怒り_6,6_別顔_Dairi改.webp,360,360,180,180
別顔_服_夏服_発情_6,6_別顔_Dairi改.webp,900,360,180,180

;エフェクト
別顔_照れ_6,6_別顔_Dairi改.webp,540,0,180,180
別顔_吐息_6,6_別顔_Dairi改.webp,360,540,180,180
別顔_汗_6,6_別顔_Dairi改.webp,540,540,180,180

;******************************
;コスプレ
;******************************
;バニー
別立ち_服_バニー_通常_6,6_別立_コスプレ_バニー_Dairi改.png,0,0,180,180
別立ち_服_バニー_笑顔_6,6_別立_コスプレ_バニー_Dairi改.png,180,0,180,180
別立ち_服_バニー_怒り_6,6_別立_コスプレ_バニー_Dairi改.png,360,0,180,180
別顔_服_バニー_通常_6,6_別顔_コスプレ_Dairi改.png,0,0,180,180
別顔_服_バニー_笑顔_6,6_別顔_コスプレ_Dairi改.png,180,0,180,180
別顔_服_バニー_怒り_6,6_別顔_コスプレ_Dairi改.png,360,0,180,180
別顔_服_バニー_発情_6,6_別顔_コスプレ_Dairi改.png,900,0,180,180

;セーラー
別立ち_服_セーラー_通常_6,6_別立_コスプレ_セーラー_Dairi改.png,0,0,180,180
別立ち_服_セーラー_笑顔_6,6_別立_コスプレ_セーラー_Dairi改.png,180,0,180,180
別立ち_服_セーラー_怒り_6,6_別立_コスプレ_セーラー_Dairi改.png,360,0,180,180
別顔_服_セーラー_通常_6,6_別顔_コスプレ_Dairi改.png,0,180,180,180
別顔_服_セーラー_笑顔_6,6_別顔_コスプレ_Dairi改.png,180,180,180,180
別顔_服_セーラー_怒り_6,6_別顔_コスプレ_Dairi改.png,360,180,180,180
別顔_服_セーラー_発情_6,6_別顔_コスプレ_Dairi改.png,900,180,180,180

;変T
別立ち_服_変T_通常_6,6_別立_コスプレ_T_Dairi改.png,0,0,180,180
別立ち_服_変T_笑顔_6,6_別立_コスプレ_T_Dairi改.png,180,0,180,180
別立ち_服_変T_怒り_6,6_別立_コスプレ_T_Dairi改.png,360,0,180,180
別顔_服_変T_通常_6,6_別顔_コスプレ_Dairi改.png,0,360,180,180
別顔_服_変T_笑顔_6,6_別顔_コスプレ_Dairi改.png,180,360,180,180
別顔_服_変T_怒り_6,6_別顔_コスプレ_Dairi改.png,360,360,180,180
別顔_服_変T_発情_6,6_別顔_コスプレ_Dairi改.png,900,360,180,180

;******************************
;乳差分
;******************************
別立ち_巨乳服_睡眠_6,6_別立_睡眠_Dairi改.png,180,180,180,180
別立ち_巨乳服_通常_6,6_別立_巨乳差分_Dairi改.png,0,0,180,180
別立ち_巨乳服_笑顔_6,6_別立_巨乳差分_Dairi改.png,180,0,180,180
別立ち_巨乳服_怒り_6,6_別立_巨乳差分_Dairi改.png,360,0,180,180
別立ち_巨乳服_夏服_通常_6,6_別立_巨乳差分_Dairi改.png,0,360,180,180
別立ち_巨乳服_夏服_笑顔_6,6_別立_巨乳差分_Dairi改.png,180,360,180,180
別立ち_巨乳服_夏服_怒り_6,6_別立_巨乳差分_Dairi改.png,360,360,180,180
別立ち_巨乳裸_通常_6,6_別立_巨乳差分_Dairi改.png,0,180,180,180
別立ち_巨乳裸_笑顔_6,6_別立_巨乳差分_Dairi改.png,180,180,180,180
別立ち_巨乳裸_怒り_6,6_別立_巨乳差分_Dairi改.png,360,180,180,180
別立ち_巨乳服_セーラー_通常_6,6_別立_コスプレ_セーラー_Dairi改.png,0,180,180,180
別立ち_巨乳服_セーラー_笑顔_6,6_別立_コスプレ_セーラー_Dairi改.png,180,180,180,180
別立ち_巨乳服_セーラー_怒り_6,6_別立_コスプレ_セーラー_Dairi改.png,360,180,180,180
別立ち_並乳服_バニー_通常_6,6_別立_コスプレ_バニー_Dairi改.png,0,180,180,180
別立ち_並乳服_バニー_笑顔_6,6_別立_コスプレ_バニー_Dairi改.png,180,180,180,180
別立ち_並乳服_バニー_怒り_6,6_別立_コスプレ_バニー_Dairi改.png,360,180,180,180
別立ち_巨乳服_バニー_通常_6,6_別立_コスプレ_バニー_Dairi改.png,0,360,180,180
別立ち_巨乳服_バニー_笑顔_6,6_別立_コスプレ_バニー_Dairi改.png,180,360,180,180
別立ち_巨乳服_バニー_怒り_6,6_別立_コスプレ_バニー_Dairi改.png,360,360,180,180
別立ち_巨乳服_変T_通常_6,6_別立_コスプレ_T_Dairi改.png,0,180,180,180
別立ち_巨乳服_変T_笑顔_6,6_別立_コスプレ_T_Dairi改.png,180,180,180,180
別立ち_巨乳服_変T_怒り_6,6_別立_コスプレ_T_Dairi改.png,360,180,180,180
別立ち_並乳服_下着_通常_6,6_別立_下着_Dairi改.png,0,180,180,180
別立ち_並乳服_下着_笑顔_6,6_別立_下着_Dairi改.png,180,180,180,180
別立ち_並乳服_下着_怒り_6,6_別立_下着_Dairi改.png,360,180,180,180
別立ち_巨乳服_下着_通常_6,6_別立_下着_Dairi改.png,0,360,180,180
別立ち_巨乳服_下着_笑顔_6,6_別立_下着_Dairi改.png,180,360,180,180
別立ち_巨乳服_下着_怒り_6,6_別立_下着_Dairi改.png,360,360,180,180

別顔_服_バニー_巨乳拆分_6,6_別顔_コスプレ_胸差分颜_Dairi改.png,0,0,180,180
別顔_服_変T_巨乳拆分_6,6_別顔_コスプレ_胸差分颜_Dairi改.png,360,0,180,180
別顔_裸_巨乳拆分_6,6_別顔_胸差分颜_Dairi改.webp,0,180,180,180
別顔_服_下着_巨乳拆分_6,6_別顔_コスプレ_胸差分颜_Dairi改.png,180,180,180,180
別顔_服_巨乳拆分_6,6_別顔_胸差分颜_Dairi改.webp,0,0,180,180
別顔_服_夏服_巨乳拆分_6,6_別顔_胸差分颜_Dairi改.webp,0,360,180,180
別顔_服_セーラー_巨乳拆分_6,6_別顔_コスプレ_胸差分颜_Dairi改.png,180,0,180,180

別顔_服_バニー_並乳拆分_6,6_別顔_コスプレ_胸差分颜_Dairi改.png,180,360,180,180
別顔_裸_並乳拆分_6,6_別顔_コスプレ_胸差分颜_Dairi改.png,0,360,180,180
別顔_服_下着_並乳拆分_6,6_別顔_コスプレ_胸差分颜_Dairi改.png,360,360,180,180
