;------------------------------------------------------------
;1_霊夢
;------------------------------------------------------------
;服
別立ち3_服_通常_1,1_別立_Dairi改.png,0,0,180,180
別立ち3_服_笑顔_1,1_別立_Dairi改.png,180,0,180,180
別立ち3_服_怒り_1,1_別立_Dairi改.png,360,0,180,180
別立ち3_服_睡眠_1,1_別顔_睡眠_Dairi改.webp,0,360,180,180
;裸
別立ち3_裸_通常_1,1_別立_Dairi改.png,0,180,180,180
別立ち3_裸_笑顔_1,1_別立_Dairi改.png,180,180,180,180
別立ち3_裸_怒り_1,1_別立_Dairi改.png,360,180,180,180

;服
別顔3_服_通常_1,1_別顔_Dairi改.webp,0,0,180,180
別顔3_服_笑顔_1,1_別顔_Dairi改.webp,180,0,180,180
別顔3_服_怒り_1,1_別顔_Dairi改.webp,360,0,180,180
別顔3_服_睡眠_1,1_別顔_睡眠_Dairi改.webp,0,0,180,180
別顔3_服_発情_1,1_別顔_Dairi改.webp,900,0,180,180
;裸
別顔3_裸_通常_1,1_別顔_Dairi改.webp,0,180,180,180
別顔3_裸_笑顔_1,1_別顔_Dairi改.webp,180,180,180,180
別顔3_裸_怒り_1,1_別顔_Dairi改.webp,360,180,180,180
別顔3_裸_睡眠_1,1_別顔_睡眠_Dairi改.webp,0,180,180,180
別顔3_裸_発情_1,1_別顔_Dairi改.webp,900,180,180,180
別顔3_裸_オナニー_1,1_別顔_Dairi改.webp,720,180,180,180
別顔3_裸_愛撫_1,1_別顔_Dairi改.webp,0,360,180,180
別顔3_裸_性交_1,1_別顔_Dairi改.webp,180,360,180,180
;特殊服装
別立ち3_服_下着_通常_1,1_別立_下着_Dairi改.png,0,0,180,180
別立ち3_服_下着_笑顔_1,1_別立_下着_Dairi改.png,180,0,180,180
別立ち3_服_下着_怒り_1,1_別立_下着_Dairi改.png,360,0,180,180
別立ち3_服_ノーブラ下着_通常_1,1_別立_下着_Dairi改.png,0,180,180,180
別立ち3_服_ノーブラ下着_笑顔_1,1_別立_下着_Dairi改.png,180,180,180,180
別立ち3_服_ノーブラ下着_怒り_1,1_別立_下着_Dairi改.png,360,180,180,180
別立ち3_服_ノーパン下着_通常_1,1_別立_下着_Dairi改.png,0,360,180,180
別立ち3_服_ノーパン下着_笑顔_1,1_別立_下着_Dairi改.png,180,360,180,180
別立ち3_服_ノーパン下着_怒り_1,1_別立_下着_Dairi改.png,360,360,180,180
別顔3_服_下着_通常_1,1_別顔_下着_Dairi改.webp,0,0,180,180
別顔3_服_下着_笑顔_1,1_別顔_下着_Dairi改.webp,180,0,180,180
別顔3_服_下着_怒り_1,1_別顔_下着_Dairi改.webp,360,0,180,180
別顔3_服_下着_発情_1,1_別顔_下着_Dairi改.webp,900,0,180,180
別顔3_服_下着_愛撫_1,1_別顔_下着_Dairi改.webp,0,180,180,180
別顔3_服_下着_性交_1,1_別顔_下着_Dairi改.webp,180,180,180,180

;エフェクト
別顔3_照れ_1,1_別顔_Dairi改.webp,540,0,180,180
別顔3_吐息_1,1_別顔_Dairi改.webp,360,360,180,180
別顔3_汗_1,1_別顔_Dairi改.webp,540,360,180,180
;おまけ
別顔3_AFTERTRAニー_1,1_別顔_AFTERTRAニー_Dairi改.webp,0,0,180,180

;******************************
;冬服
;******************************
;服
別立ち3_服_冬服_通常_1,1_別立_冬服_Dairi改.png,0,0,180,180
別立ち3_服_冬服_笑顔_1,1_別立_冬服_Dairi改.png,180,0,180,180
別立ち3_服_冬服_怒り_1,1_別立_冬服_Dairi改.png,360,0,180,180
別立ち3_服_冬服_睡眠_1,1_別顔_睡眠_Dairi改.webp,0,360,180,180
;裸
別立ち3_裸_冬服_通常_1,1_別立_冬服_Dairi改.png,0,180,180,180
別立ち3_裸_冬服_笑顔_1,1_別立_冬服_Dairi改.png,180,180,180,180
別立ち3_裸_冬服_怒り_1,1_別立_冬服_Dairi改.png,360,180,180,180

;服
別顔3_服_冬服_通常_1,1_別顔_冬服_Dairi改.webp,0,0,180,180
別顔3_服_冬服_笑顔_1,1_別顔_冬服_Dairi改.webp,180,0,180,180
別顔3_服_冬服_怒り_1,1_別顔_冬服_Dairi改.webp,360,0,180,180
別顔3_服_冬服_睡眠_1,1_別顔_睡眠_Dairi改.webp,0,0,180,180
別顔3_服_冬服_発情_1,1_別顔_冬服_Dairi改.webp,900,0,180,180
;裸
別顔3_裸_冬服_通常_1,1_別顔_冬服_Dairi改.webp,0,180,180,180
別顔3_裸_冬服_笑顔_1,1_別顔_冬服_Dairi改.webp,180,180,180,180
別顔3_裸_冬服_怒り_1,1_別顔_冬服_Dairi改.webp,360,180,180,180
別顔3_裸_冬服_睡眠_1,1_別顔_睡眠_Dairi改.webp,0,180,180,180
別顔3_裸_冬服_発情_1,1_別顔_冬服_Dairi改.webp,900,180,180,180
別顔3_裸_冬服_オナニー_1,1_別顔_冬服_Dairi改.webp,720,180,180,180
別顔3_裸_冬服_愛撫_1,1_別顔_冬服_Dairi改.webp,0,360,180,180
別顔3_裸_冬服_性交_1,1_別顔_冬服_Dairi改.webp,180,360,180,180
;エフェクト
別顔3_冬服照れ_1,1_別顔_冬服_Dairi改.webp,540,0,180,180
別顔3_冬服吐息_1,1_別顔_冬服_Dairi改.webp,360,360,180,180
別顔3_冬服汗_1,1_別顔_冬服_Dairi改.webp,540,360,180,180

;******************************
;コスプレ
;******************************
;バニー
別立ち3_服_バニー_通常_1,1_別立_コスプレ_Dairi改.webp,0,360,180,180
別立ち3_服_バニー_笑顔_1,1_別立_コスプレ_Dairi改.webp,180,360,180,180
別立ち3_服_バニー_怒り_1,1_別立_コスプレ_Dairi改.webp,360,360,180,180
別顔3_服_バニー_通常_1,1_別顔_コスプレ_Dairi改.webp,0,0,180,180
別顔3_服_バニー_笑顔_1,1_別顔_コスプレ_Dairi改.webp,180,0,180,180
別顔3_服_バニー_怒り_1,1_別顔_コスプレ_Dairi改.webp,360,0,180,180
別顔3_服_バニー_発情_1,1_別顔_コスプレ_Dairi改.webp,900,0,180,180
別顔3_バニー照れ_1,1_別顔_Dairi改.webp,540,0,180,180
別顔3_バニー吐息_1,1_別顔_Dairi改.webp,360,360,180,180
別顔3_バニー汗_1,1_別顔_Dairi改.webp,540,360,180,180

;セーラー
別立ち3_服_セーラー_通常_1,1_別立_コスプレ_Dairi改.webp,0,180,180,180
別立ち3_服_セーラー_笑顔_1,1_別立_コスプレ_Dairi改.webp,180,180,180,180
別立ち3_服_セーラー_怒り_1,1_別立_コスプレ_Dairi改.webp,360,180,180,180
別顔3_服_セーラー_通常_1,1_別顔_コスプレ_Dairi改.webp,0,180,180,180
別顔3_服_セーラー_笑顔_1,1_別顔_コスプレ_Dairi改.webp,180,180,180,180
別顔3_服_セーラー_怒り_1,1_別顔_コスプレ_Dairi改.webp,360,180,180,180
別顔3_服_セーラー_発情_1,1_別顔_コスプレ_Dairi改.webp,900,180,180,180
別顔3_セーラー照れ_1,1_別顔_冬服_Dairi改.webp,540,0,180,180
別顔3_セーラー吐息_1,1_別顔_冬服_Dairi改.webp,360,360,180,180
別顔3_セーラー汗_1,1_別顔_冬服_Dairi改.webp,540,360,180,180

;変T
別立ち3_服_変T_通常_1,1_別立_コスプレ_Dairi改.webp,0,0,180,180
別立ち3_服_変T_笑顔_1,1_別立_コスプレ_Dairi改.webp,180,0,180,180
別立ち3_服_変T_怒り_1,1_別立_コスプレ_Dairi改.webp,360,0,180,180
別顔3_服_変T_通常_1,1_別顔_コスプレ_Dairi改.webp,0,360,180,180
別顔3_服_変T_笑顔_1,1_別顔_コスプレ_Dairi改.webp,180,360,180,180
別顔3_服_変T_怒り_1,1_別顔_コスプレ_Dairi改.webp,360,360,180,180
別顔3_服_変T_発情_1,1_別顔_コスプレ_Dairi改.webp,900,360,180,180
別顔3_変T照れ_1,1_別顔_Dairi改.webp,540,0,180,180
別顔3_変T吐息_1,1_別顔_Dairi改.webp,360,360,180,180
別顔3_変T汗_1,1_別顔_Dairi改.webp,540,360,180,180

;******************************
;巨乳差分
;******************************
;通常、服
別立ち3_巨乳_服_通常_1,1_別立_巨乳_Dairi改.webp,0,0,180,180
別立ち3_巨乳_服_笑顔_1,1_別立_巨乳_Dairi改.webp,180,0,180,180
別立ち3_巨乳_服_怒り_1,1_別立_巨乳_Dairi改.webp,360,0,180,180
別立ち3_巨乳_服_睡眠_1,1_別顔_睡眠_Dairi改.webp,180,360,180,180
別顔3_巨乳_服_通常_1,1_別顔_巨乳_Dairi改.webp,0,0,180,180
別顔3_巨乳_服_笑顔_1,1_別顔_巨乳_Dairi改.webp,180,0,180,180
別顔3_巨乳_服_怒り_1,1_別顔_巨乳_Dairi改.webp,360,0,180,180
別顔3_巨乳_服_睡眠_1,1_別顔_睡眠_Dairi改.webp,180,0,180,180
別顔3_巨乳_服_発情_1,1_別顔_巨乳_Dairi改.webp,900,0,180,180

;通常、裸
別立ち3_巨乳_裸_通常_1,1_別立_巨乳_Dairi改.webp,0,180,180,180
別立ち3_巨乳_裸_笑顔_1,1_別立_巨乳_Dairi改.webp,180,180,180,180
別立ち3_巨乳_裸_怒り_1,1_別立_巨乳_Dairi改.webp,360,180,180,180
別顔3_巨乳_裸_通常_1,1_別顔_巨乳_Dairi改.webp,0,180,180,180
別顔3_巨乳_裸_笑顔_1,1_別顔_巨乳_Dairi改.webp,180,180,180,180
別顔3_巨乳_裸_怒り_1,1_別顔_巨乳_Dairi改.webp,360,180,180,180
別顔3_巨乳_裸_睡眠_1,1_別顔_睡眠_Dairi改.webp,180,180,180,180
別顔3_巨乳_裸_発情_1,1_別顔_巨乳_Dairi改.webp,900,180,180,180
別顔3_巨乳_裸_オナニー_1,1_別顔_巨乳_Dairi改.webp,720,180,180,180
別顔3_巨乳_裸_愛撫_1,1_別顔_巨乳_Dairi改.webp,0,360,180,180
別顔3_巨乳_裸_性交_1,1_別顔_巨乳_Dairi改.webp,180,360,180,180

;冬服、服
別立ち3_巨乳_服_冬服_通常_1,1_別立_冬服_巨乳_Dairi改.webp,0,0,180,180
別立ち3_巨乳_服_冬服_笑顔_1,1_別立_冬服_巨乳_Dairi改.webp,180,0,180,180
別立ち3_巨乳_服_冬服_怒り_1,1_別立_冬服_巨乳_Dairi改.webp,360,0,180,180
別立ち3_巨乳_服_冬服_睡眠_1,1_別顔_睡眠_Dairi改.webp,180,360,180,180
別顔3_巨乳_服_冬服_通常_1,1_別顔_冬服_巨乳_Dairi改.webp,0,0,180,180
別顔3_巨乳_服_冬服_笑顔_1,1_別顔_冬服_巨乳_Dairi改.webp,180,0,180,180
別顔3_巨乳_服_冬服_怒り_1,1_別顔_冬服_巨乳_Dairi改.webp,360,0,180,180
別顔3_巨乳_服_冬服_睡眠_1,1_別顔_睡眠_Dairi改.webp,180,0,180,180
別顔3_巨乳_服_冬服_発情_1,1_別顔_冬服_巨乳_Dairi改.webp,900,0,180,180

;冬服、裸
別立ち3_巨乳_裸_冬服_通常_1,1_別立_冬服_巨乳_Dairi改.webp,0,180,180,180
別立ち3_巨乳_裸_冬服_笑顔_1,1_別立_冬服_巨乳_Dairi改.webp,180,180,180,180
別立ち3_巨乳_裸_冬服_怒り_1,1_別立_冬服_巨乳_Dairi改.webp,360,180,180,180
別顔3_巨乳_裸_冬服_通常_1,1_別顔_冬服_巨乳_Dairi改.webp,0,180,180,180
別顔3_巨乳_裸_冬服_笑顔_1,1_別顔_冬服_巨乳_Dairi改.webp,180,180,180,180
別顔3_巨乳_裸_冬服_怒り_1,1_別顔_冬服_巨乳_Dairi改.webp,360,180,180,180
別顔3_巨乳_裸_冬服_睡眠_1,1_別顔_睡眠_Dairi改.webp,180,180,180,180
別顔3_巨乳_裸_冬服_発情_1,1_別顔_冬服_巨乳_Dairi改.webp,900,180,180,180
別顔3_巨乳_裸_冬服_オナニー_1,1_別顔_冬服_巨乳_Dairi改.webp,720,180,180,180
別顔3_巨乳_裸_冬服_愛撫_1,1_別顔_冬服_巨乳_Dairi改.webp,0,360,180,180
別顔3_巨乳_裸_冬服_性交_1,1_別顔_冬服_巨乳_Dairi改.webp,180,360,180,180

;バニー
別立ち3_巨乳_服_バニー_通常_1,1_別立_コスプレ_巨乳_Dairi改.png,0,360,180,180
別立ち3_巨乳_服_バニー_笑顔_1,1_別立_コスプレ_巨乳_Dairi改.png,180,360,180,180
別立ち3_巨乳_服_バニー_怒り_1,1_別立_コスプレ_巨乳_Dairi改.png,360,360,180,180
別顔3_巨乳_服_バニー_通常_1,1_別顔_コスプレ_巨乳_Dairi改.webp,0,0,180,180
別顔3_巨乳_服_バニー_笑顔_1,1_別顔_コスプレ_巨乳_Dairi改.webp,180,0,180,180
別顔3_巨乳_服_バニー_怒り_1,1_別顔_コスプレ_巨乳_Dairi改.webp,360,0,180,180
別顔3_巨乳_服_バニー_発情_1,1_別顔_コスプレ_巨乳_Dairi改.webp,900,0,180,180

;セーラー
別立ち3_巨乳_服_セーラー_通常_1,1_別立_コスプレ_巨乳_Dairi改.png,0,180,180,180
別立ち3_巨乳_服_セーラー_笑顔_1,1_別立_コスプレ_巨乳_Dairi改.png,180,180,180,180
別立ち3_巨乳_服_セーラー_怒り_1,1_別立_コスプレ_巨乳_Dairi改.png,360,180,180,180
別顔3_巨乳_服_セーラー_通常_1,1_別顔_コスプレ_巨乳_Dairi改.webp,0,180,180,180
別顔3_巨乳_服_セーラー_笑顔_1,1_別顔_コスプレ_巨乳_Dairi改.webp,180,180,180,180
別顔3_巨乳_服_セーラー_怒り_1,1_別顔_コスプレ_巨乳_Dairi改.webp,360,180,180,180
別顔3_巨乳_服_セーラー_発情_1,1_別顔_コスプレ_巨乳_Dairi改.webp,900,180,180,180

;変T
別立ち3_巨乳_服_変T_通常_1,1_別立_コスプレ_巨乳_Dairi改.png,0,0,180,180
別立ち3_巨乳_服_変T_笑顔_1,1_別立_コスプレ_巨乳_Dairi改.png,180,0,180,180
別立ち3_巨乳_服_変T_怒り_1,1_別立_コスプレ_巨乳_Dairi改.png,360,0,180,180
別顔3_巨乳_服_変T_通常_1,1_別顔_コスプレ_巨乳_Dairi改.webp,0,360,180,180
別顔3_巨乳_服_変T_笑顔_1,1_別顔_コスプレ_巨乳_Dairi改.webp,180,360,180,180
別顔3_巨乳_服_変T_怒り_1,1_別顔_コスプレ_巨乳_Dairi改.webp,360,360,180,180
別顔3_巨乳_服_変T_発情_1,1_別顔_コスプレ_巨乳_Dairi改.webp,900,360,180,180

;下着
別立ち3_巨乳_服_下着_通常_1,1_別立_下着_巨乳_Dairi改.png,0,0,180,180
別立ち3_巨乳_服_下着_笑顔_1,1_別立_下着_巨乳_Dairi改.png,180,0,180,180
別立ち3_巨乳_服_下着_怒り_1,1_別立_下着_巨乳_Dairi改.png,360,0,180,180
別立ち3_巨乳_服_ノーブラ下着_通常_1,1_別立_下着_巨乳_Dairi改.png,0,180,180,180
別立ち3_巨乳_服_ノーブラ下着_笑顔_1,1_別立_下着_巨乳_Dairi改.png,180,180,180,180
別立ち3_巨乳_服_ノーブラ下着_怒り_1,1_別立_下着_巨乳_Dairi改.png,360,180,180,180
別立ち3_巨乳_服_ノーパン下着_通常_1,1_別立_下着_巨乳_Dairi改.png,0,360,180,180
別立ち3_巨乳_服_ノーパン下着_笑顔_1,1_別立_下着_巨乳_Dairi改.png,180,360,180,180
別立ち3_巨乳_服_ノーパン下着_怒り_1,1_別立_下着_巨乳_Dairi改.png,360,360,180,180
別顔3_巨乳_服_下着_通常_1,1_別顔_下着_巨乳_Dairi改.webp,0,0,180,180
別顔3_巨乳_服_下着_笑顔_1,1_別顔_下着_巨乳_Dairi改.webp,180,0,180,180
別顔3_巨乳_服_下着_怒り_1,1_別顔_下着_巨乳_Dairi改.webp,360,0,180,180
別顔3_巨乳_服_下着_発情_1,1_別顔_下着_巨乳_Dairi改.webp,900,0,180,180
別顔3_巨乳_服_下着_愛撫_1,1_別顔_下着_巨乳_Dairi改.webp,0,180,180,180
別顔3_巨乳_服_下着_性交_1,1_別顔_下着_巨乳_Dairi改.webp,180,180,180,180

;おまけ
別顔3_AFTERTRAニー巨乳_1,1_別顔_AFTERTRAニー_Dairi改.webp,180,0,180,180

;******************************
;貧乳差分
;Mostly placeholders and less variations than this section suggests
