;------------------------------------------------------------
;11_魔理沙
;------------------------------------------------------------
;******************************
;別No1
;******************************
;服
別立ち2_服_通常_11,11_別立_Dairi改.png,0,0,180,180
別立ち2_服_笑顔_11,11_別立_Dairi改.png,180,0,180,180
別立ち2_服_怒り_11,11_別立_Dairi改.png,360,0,180,180
別立ち2_服_寝間着_通常_11,11_別立_寝間着_Dairi改.png,0,0,180,180
別立ち2_服_寝間着_笑顔_11,11_別立_寝間着_Dairi改.png,180,0,180,180
別立ち2_服_寝間着_怒り_11,11_別立_寝間着_Dairi改.png,360,0,180,180
;裸
別立ち2_裸_通常_11,11_別立_Dairi改.png,0,180,180,180
別立ち2_裸_笑顔_11,11_別立_Dairi改.png,180,180,180,180
別立ち2_裸_怒り_11,11_別立_Dairi改.png,360,180,180,180

;服
別顔2_服_通常_11,11_別顔_Dairi改.webp,0,0,180,180
別顔2_服_笑顔_11,11_別顔_Dairi改.webp,180,0,180,180
別顔2_服_怒り_11,11_別顔_Dairi改.webp,360,0,180,180
別顔2_服_睡眠_11,11_別顔_Dairi改.webp,720,0,180,180
別顔2_服_発情_11,11_別顔_Dairi改.webp,900,0,180,180
;裸
別顔2_裸_通常_11,11_別顔_Dairi改.webp,0,180,180,180
別顔2_裸_笑顔_11,11_別顔_Dairi改.webp,180,180,180,180
別顔2_裸_怒り_11,11_別顔_Dairi改.webp,360,180,180,180
別顔2_裸_発情_11,11_別顔_Dairi改.webp,900,180,180,180
別顔2_裸_オナニー_11,11_別顔_Dairi改.webp,720,180,180,180
別顔2_裸_愛撫0_11,11_別顔_Dairi改.webp,0,360,180,180
別顔2_裸_愛撫1_11,11_別顔_Dairi改.webp,0,540,180,180
別顔2_裸_性交0_11,11_別顔_Dairi改.webp,180,360,180,180
別顔2_裸_性交1_11,11_別顔_Dairi改.webp,180,540,180,180
別顔2_裸_性交2_11,11_別顔_Dairi改.webp,180,720,180,180
;特殊服装
別顔2_服_寝間着_通常_11,11_別顔_寝間着_Dairi改.webp,0,0,180,180
別顔2_服_寝間着_笑顔_11,11_別顔_寝間着_Dairi改.webp,180,0,180,180
